"Species ID","Park Name","Category","Order","Family","Scientific Name","Common Names","Record Status","Occurrence","Nativeness","Abundance","Seasonality","Conservation Status","...14"
"GRSA-1050","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Geomyidae","Thomomys","Smooth-Toothed Pocket Gophers, Western Pocket Gophers","In Review",NA,NA,NA,NA,NA,NA
"GRSA-1051","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Geomyidae","Thomomys talpoides","Nothern Pocket Gopher","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1052","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Heteromyidae","Dipodomys","Kangaroo Rats","In Review",NA,NA,NA,NA,NA,NA
"GRSA-1053","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Heteromyidae","Dipodomys ordii","Ord's Kangaroo Rat","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1054","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Heteromyidae","Perognathus flavescens","Plains Pocket Mouse","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1055","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Heteromyidae","Perognathus flavus","Silky Pocket Mouse","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1056","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Cynomys gunnisoni","Gunnison's Prairie Dog","Approved","Present","Native","Rare",NA,NA,NA
"GRSA-1057","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Marmota flaviventris","Yellow-Bellied Marmot","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1058","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Sciurus aberti","Abert's Squirrel","Approved","Present","Native","Unknown",NA,NA,NA
"GRSA-1059","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Spermophilus lateralis","Golden-Mantled Ground Squirrel","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1060","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Spermophilus tridecemlineatus","Thirteen-Lined Ground Squirrel","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1061","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Spermophilus variegatus","Rock Ground Squirrel","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1062","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Tamias minimus","Least Chipmunk","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1063","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Tamias quadrivittatus","Colorado Chipmunk","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1064","Great Sand Dunes National Park and Preserve","Mammal","Rodentia","Sciuridae","Tamiasciurus hudsonicus","Chickaree","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1065","Great Sand Dunes National Park and Preserve","Mammal","Soricomorpha","Soricidae","Sorex cinereus","Masked Shrew","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1066","Great Sand Dunes National Park and Preserve","Mammal","Soricomorpha","Soricidae","Sorex monticolus","Montane Shrew","Approved","Present","Native","Unknown","Breeder",NA,NA
"GRSA-1067","Great Sand Dunes National Park and Preserve","Mammal","Soricomorpha","Soricidae","Sorex palustris","Water Shrew","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1068","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Accipiter cooperii","Cooper's Hawk","Approved","Present","Native","Uncommon","Breeder","Species of Concern",NA
"GRSA-1069","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Accipiter gentilis","Goshawk","Northern Goshawk","Approved","Present","Native","Rare","Breeder",NA
"GRSA-1070","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Accipiter striatus","Sharp-Shinned Hawk","Approved","Present","Native","Uncommon","Breeder","Species of Concern",NA
"GRSA-1071","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Aquila chrysaetos","Golden Eagle","Approved","Present","Native","Uncommon","Breeder","Species of Concern",NA
"GRSA-1072","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Buteo jamaicensis","Red-Tailed Hawk","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1073","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Buteo lagopus","Rough-Legged Hawk","Approved","Present","Native","Uncommon","Resident","Species of Concern",NA
"GRSA-1074","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Buteo regalis","Ferruginous Hawk","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1075","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Buteo swainsoni","Swainson's Hawk","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1076","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Circus cyaneus","Northern Harrier","Approved","Present","Native","Uncommon","Breeder","Species of Concern",NA
"GRSA-1077","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Accipitridae","Haliaeetus leucocephalus","Bald Eagle","Approved","Present","Native","Uncommon","Resident","In Recovery",NA
"GRSA-1078","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Cathartidae","Cathartes aura","Turkey Vulture","Approved","Present","Native","Uncommon","Breeder","Species of Concern",NA
"GRSA-1079","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Cathartidae","Coragyps atratus","Black Vulture","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1080","Great Sand Dunes National Park and Preserve","Bird","Accipitriformes","Pandionidae","Pandion haliaetus","Osprey","Approved","Present","Native","Rare","Resident","Species of Concern",NA
"GRSA-1081","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas acuta","Pintail","Northern Pintail","Approved","Present","Native","Rare","Resident",NA
"GRSA-1082","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas americana","American Wigeon","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1083","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas clypeata","Northern Shoveler","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1084","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas crecca","Green-Winged Teal","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1085","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas cyanoptera","Cinnamon Teal","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1086","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas discors","Blue-Winged Teal","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1087","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas platyrhynchos","Mallard","Approved","Present","Native","Common","Breeder",NA,NA
"GRSA-1088","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Anas strepera","Gadwall","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1089","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Aythya affinis","Lesser Scaup","Approved","Present","Native","Rare","Resident","Species of Concern",NA
"GRSA-1090","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Aythya americana","Redhead","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1091","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Aythya collaris","Ring-Necked Duck","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1092","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Aythya valisineria","Canvasback","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1093","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Branta canadensis","Canada Goose","Approved","Present","Native","Common","Breeder",NA,NA
"GRSA-1094","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Bucephala albeola","Bufflehead","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1095","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Bucephala clangula","Common Goldeneye","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1096","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Chen caerulescens","Blue Goose, Snow Goose","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1097","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Chen rossii","Ross' Goose, Ross's Goose","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1098","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Lophodytes cucullatus","Hooded Merganser","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1099","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Mergus merganser","Common Merganser","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1100","Great Sand Dunes National Park and Preserve","Bird","Anseriformes","Anatidae","Oxyura jamaicensis","Ruddy Duck","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1101","Great Sand Dunes National Park and Preserve","Bird","Apodiformes","Apodidae","Aeronautes saxatalis","White-Throated Swift","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1102","Great Sand Dunes National Park and Preserve","Bird","Apodiformes","Apodidae","Cypseloides niger","American Black Swift, Black Swift","Approved","Present","Native","Rare","Resident","Species of Concern",NA
"GRSA-1103","Great Sand Dunes National Park and Preserve","Bird","Apodiformes","Trochilidae","Archilochus alexandri","Black-Chinned Hummingbird","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1104","Great Sand Dunes National Park and Preserve","Bird","Apodiformes","Trochilidae","Selasphorus platycercus","Broad-Tailed Hummingbird","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1105","Great Sand Dunes National Park and Preserve","Bird","Apodiformes","Trochilidae","Selasphorus rufus","Rufous Hummingbird","Approved","Present","Native","Uncommon","Resident","Species of Concern",NA
"GRSA-1106","Great Sand Dunes National Park and Preserve","Bird","Apodiformes","Trochilidae","Stellula calliope","Calliope Hummingbird","Approved","Not Confirmed","Native",NA,NA,"Species of Concern",NA
"GRSA-1107","Great Sand Dunes National Park and Preserve","Bird","Caprimulgiformes","Caprimulgidae","Chordeiles minor","Common Nighthawk","Approved","Present","Native","Common","Breeder",NA,NA
"GRSA-1108","Great Sand Dunes National Park and Preserve","Bird","Caprimulgiformes","Caprimulgidae","Phalaenoptilus nuttallii","Poor-Will","Common Poorwill","Approved","Present","Native","Uncommon","Breeder",NA
"GRSA-1109","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Charadriidae","Charadrius alexandrinus","Kentish Plover, Snowy Plover","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1110","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Charadriidae","Charadrius montanus","Mountain Plover","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1111","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Charadriidae","Charadrius vociferus","Killdeer","Approved","Present","Native","Uncommon","Breeder",NA,NA
"GRSA-1112","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Laridae","Chlidonias niger","Black Tern","Approved","Not Confirmed","Native",NA,NA,"Species of Concern",NA
"GRSA-1113","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Laridae","Larus californicus","California Gull","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1114","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Laridae","Larus delawarensis","Ring-Billed Gull","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1115","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Laridae","Larus pipixcan","Franklin's Gull","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1116","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Laridae","Sterna forsteri","Forster's Tern","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1117","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Recurvirostridae","Recurvirostra americana","American Avocet","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1118","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Actitis macularia","Spotted Sandpiper","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1119","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Calidris bairdii","Baird's Sandpiper","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1120","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Calidris mauri","Western Sandpiper","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1121","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Calidris minutilla","Least Sandpiper","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1122","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Catoptrophorus semipalmatus","Willet","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1123","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Gallinago gallinago","Common Snipe","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1124","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Limnodromus scolopaceus","Long-Billed Dowitcher","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1125","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Limosa fedoa","Marbled Godwit","Approved","Not Confirmed","Native",NA,NA,"Species of Concern",NA
"GRSA-1126","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Numenius americanus","Long-Billed Curlew","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1127","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Phalaropus lobatus","Red-Necked Phalarope","Approved","Not Confirmed","Native",NA,NA,NA,NA
"GRSA-1128","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Phalaropus tricolor","Wilson's Phalarope","Approved","Present","Native","Rare","Breeder",NA,NA
"GRSA-1129","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Tringa flavipes","Lesser Yellowlegs","Approved","Present","Native","Rare","Resident",NA,NA
"GRSA-1130","Great Sand Dunes National Park and Preserve","Bird","Charadriiformes","Scolopacidae","Tringa melanoleuca","Greater Yellowlegs","Approved","Not Confirmed","Native",NA,NA,NA,NA
